colision_fecha,colision_calle,colision_cruce,colision_long,colision_lat,colision_tipoincidente,colision_tipoaccidentediverso,indiv_estadoalcoholico,indiv_estatus,indiv_Deceso
2014-04-02T11:53:00Z,AV. MORONES PRIETO  ,PUENTE ZARAGOZA,-100.311286,25.662123,DIVERSO,DIVERSO/FALLA DE VEHICULO,0,0,0
2014-04-02T12:01:00Z,ESPINOSA,JUAN MENDEZ,-100.316136,25.678202,ATROPELLO,ATROPELLO,0,0,0
2014-04-02T12:14:00Z,AV. CHAPULTEPEC  ,AGUSTIN LARA,-100.281209,25.667002,LATERAL,LATERAL,0,0,0
2014-04-02T12:28:00Z,AV. CHAPULTEPEC  ,ANDRES ZUÑIGA,-100.277123,25.666455,DIVERSO,DIVERSO/BACHE,0,0,0
2014-04-02T12:31:00Z,TUXTLA,CIUDAD DEL MAIZ,-100.352092,25.712712,CRUCERO,CRUCERO,0,0,0
2014-04-02T12:37:00Z,AV. GARZA SADA  ,AV. LAZARO CARDENAS,-100.271414,25.614455,ALCANCE,ALCANCE,0,0,0
2014-04-02T13:00:00Z,ESPINOSA,JUAN MENDEZ,-100.316178,25.678218,ALCANCE,ALCANCE,0,0,0
2014-04-02T13:07:00Z,AV. CONSTITUCION  ,AV. FELIX U GOMEZ,-100.299285,25.668938,OBJETO FIJO,OBJETO FIJO,0,0,0
2014-04-02T13:12:00Z,ARAMBERRI,GUERRERO,-100.313448,25.676008,ALCANCE,ALCANCE,0,0,0
2014-04-02T13:13:00Z,AV. MORONES PRIETO  ,TLAXCALA,-100.319786,25.662988,ALCANCE,ALCANCE,0,0,0
2014-04-02T13:30:00Z,AV. GARZA SADA  ,AV. MORONES PRIETO,-100.297639,25.666136,ALCANCE,ALCANCE,0,0,0
2014-04-02T13:40:00Z,AV. GONZALITOS  ,AV. MADERO,-100.351887,25.688159,ALCANCE,ALCANCE,0,0,0
2014-04-02T13:40:00Z,AV. GONZALITOS  ,AV. MADERO,-100.351895,25.688083,LATERAL,LATERAL,0,0,0
2014-04-02T13:50:00Z,AV. GARZA SADA  ,PEDRO MARTINEZ,-100.296987,25.662428,LATERAL,LATERAL,0,0,0
2014-04-02T20:40:00Z,AV. RUIZ CORTINES  ,AV. SIMON BOLIVAR,-100.342777,25.704423,ALCANCE,ALCANCE,0,0,0
2014-04-02T15:57:00Z,AV. LINCOLN  ,AV. REAL DE CUMBRES,-100.402128,25.759726,LATERAL,LATERAL,0,0,0
2014-04-02T17:26:00Z,AV. LINCOLN  ,AV. PASEO DE LAS CUMBRES,-100.40453,25.760795,LATERAL,LATERAL,0,0,0
2014-04-02T18:12:00Z,AV. GONZALITOS  ,AV. PASEO DE LOS LEONES,-100.351542,25.696716,ALCANCE,ALCANCE,0,0,0
2014-04-02T15:40:00Z,AV. GONZALITOS  ,AV. MADERO,-100.351303,25.688372,LATERAL,LATERAL,0,0,0
2014-04-02T18:12:00Z,AV. GONZALITOS  ,AV. PASEO DE LOS LEONES,-100.351474,25.696671,ALCANCE,ALCANCE,0,0,0
2014-04-02T17:00:00Z,AV. MADERO  ,HEROE DE NACOZARI,-100.299153,25.682196,ALCANCE,ALCANCE,0,0,0
2014-04-02T20:30:00Z,AV. MADERO  ,AV. CHURUBUSCO,-100.268065,25.685673,REVERSA,REVERSA,0,0,0
2014-04-02T15:06:00Z,AV. FIDEL VELAZQUEZ   ,AV. RODRIGO GOMEZ,-100.342672,25.71835,ALCANCE,ALCANCE,0,0,0
2014-04-02T17:50:00Z,AV. GONZALITOS  ,AV. LINCOLN,-100.349808,25.71398,LATERAL,LATERAL,0,0,0
2014-04-02T20:44:00Z,AV. RUIZ CORTINES  ,AV. LINCOLN,-100.390437,25.750751,ALCANCE,ALCANCE,0,0,0
2014-04-02T17:28:00Z,NUEVO MEXICO,SAN BERNABE,-100.349292,25.721066,LATERAL,LATERAL,0,0,0
2014-04-02T18:16:00Z,AV. GARZA SADA  ,ESTANZUELA,-100.257476,25.585576,ALCANCE,ALCANCE,0,0,0
2014-04-02T17:30:00Z,ANTONIO COELLO,ARTEAGA,-100.294116,25.681088,OBJETO FIJO,OBJETO FIJO,0,0,0
2014-04-02T15:09:00Z,HIDALGO,CERRO DE LA SILLA,-100.345312,25.671913,LATERAL,LATERAL,0,0,0
2014-04-02T19:30:00Z,AV. LAZARO CARDENAS  ,CAMINO AL MIRADOR,-100.299064,25.629616,CRUCERO,CRUCERO,0,0,0
2014-04-02T16:30:00Z,AV. GARZA SADA  ,CAMINO DE LOS ALAMOS,-100.268513,25.606812,LATERAL,LATERAL,0,0,0
2014-04-02T20:20:00Z,VALLE DEL ENCINO,VALLE DEL CEREZO,-100.368992,25.739333,REVERSA,REVERSA,0,0,0
2014-04-02T19:22:00Z,AV. GONZALITOS  ,AV. FLETEROS,-100.351702,25.681348,LATERAL,LATERAL,0,0,0
2014-04-02T13:44:00Z,AV. BERNARDO REYES  ,RIO NUECES,-100.329833,25.718478,ALCANCE,ALCANCE,0,0,0
2014-04-02T16:34:00Z,AV. LAZARO CARDENAS  ,BLVD ACAPULCO,-100.285159,25.621466,ALCANCE,ALCANCE,0,0,0
2014-04-02T15:35:00Z,AV. MADERO  ,HEROE DE NACOZARI,-100.336329,25.686636,LATERAL,LATERAL,0,0,0
2014-04-02T16:09:00Z,AV. MADERO  ,CAPITAN AGUILAR,-100.335161,25.686132,LATERAL,LATERAL,0,0,0
2014-04-02T16:08:00Z,AV. RUIZ CORTINES  ,EDISON,-100.333383,25.704382,LATERAL,LATERAL,0,0,0
2014-04-02T18:12:00Z,AV. LINCOLN  ,CIUDAD LIMON,-100.352665,25.715913,ALCANCE,ALCANCE,0,0,0
2014-04-02T17:50:00Z,AV. LINCOLN  ,AV. RAUL RANGEL FRIAS,-100.358789,25.719829,ALCANCE,ALCANCE,0,0,0
2014-04-02T15:09:00Z,AV. PASEO DE LOS LEONES  ,AV. PEDRO INFANTE,-100.40011,25.733614,ALCANCE,ALCANCE,0,0,0
2014-04-02T17:17:00Z,AV. FIDEL VELAZQUEZ   ,AV. RODRIGO GOMEZ,-100.342714,25.718348,ALCANCE,ALCANCE,0,0,0
2014-04-02T20:19:00Z,AV. CUAUHTEMOC  ,WASHINGTON,-100.318243,25.675021,ALCANCE,ALCANCE,0,0,0
2014-04-02T21:04:00Z,AV. PASEO DE LOS LEONES  ,AV. PASEO DE LAS CUMBRES,-100.411743,25.741988,DIVERSO,DIVERSO/BACHE,0,0,0
2014-04-02T18:12:00Z,AV. GONZALITOS  ,AV. PASEO DE LOS LEONES,-100.351494,25.696715,ALCANCE,ALCANCE,0,0,0
2014-04-02T21:19:00Z,AV. REVOLUCION  ,JUVENTINO ROSAS,-100.284474,25.665972,VOLCADURA,VOLCADURA,0,0,0
2014-04-02T19:00:00Z,AV. GARZA SADA  ,JUVENTINO ROSAS,-100.297065,25.665805,LATERAL,LATERAL,0,0,0
2014-04-02T17:46:00Z,AV. GARZA SADA  ,AV. LAZARO CARDENAS,-100.271431,25.614374,OBJETO FIJO,OBJETO FIJO,0,0,0
2014-04-02T19:30:00Z,AV. MORONES PRIETO  ,AV. SAN FRANCISCO,-100.345477,25.668194,OBJETO FIJO,OBJETO FIJO,0,0,0
2014-04-02T16:40:00Z,ARAMBERRI,FTE PABELLON CIUDADANO,-100.297872,25.674484,OBJETO FIJO,OBJETO FIJO,0,0,0
2014-04-02T14:24:00Z,AV. RUIZ CORTINES  ,TORDO,-100.374601,25.732916,VEHICULO ESTACIONADO,VEHICULO ESTACIONADO,0,0,0
2014-04-02T17:40:00Z,HIDALGO,20 DE NOVIEMBRE,-100.336232,25.670264,CRUCERO,CRUCERO,0,0,0
2014-04-02T17:50:00Z,AV. GONZALITOS  ,TUXPAN,-100.349959,25.709797,OBJETO FIJO,OBJETO FIJO,0,0,0
2014-04-02T14:47:00Z,AV. PASEO DE LOS LEONES  ,PASEO DE LAS ESTRELLAS,-100.393126,25.723381,OBJETO FIJO,OBJETO FIJO,0,0,0
2014-04-02T16:40:00Z,AV. GONZALITOS  ,AV. FLETEROS,-100.351612,25.681369,OBJETO FIJO,OBJETO FIJO,0,1,0
2014-04-02T15:30:00Z,ALVAREZ,M.M DEL LLANO,-100.323412,25.6799,CAIDA DE PASAJERO,CAIDA DE PASAJERO,0,1,0
2014-04-02T15:54:00Z,TAPIA,JIMENEZ,-100.316887,25.68012,CRUCERO,CRUCERO,0,2,0
2014-04-02T15:57:00Z,PRIV BOCANEGRA,PRIV CUERNAVACA,-100.283226,25.656617,LATERAL,LATERAL,0,0,0
2014-04-02T23:43:00Z,AV. FIDEL VELAZQUEZ  ,AV. PENITENCIARIA,-100.332987,25.722202,DIVERSO,DIVERSO/BACHE,0,0,0
2014-04-02T03:28:00Z,AV. NO REELECCION  ,JARDINES COLGANTES,-100.399997,25.768037,OBJETO FIJO,OBJETO FIJO,0,0,0
2014-04-02T00:58:00Z,AV. ANTONIO L RODRIGUEZ  ,AV. DIAZ ORDAZ,-100.382375,25.67068,OBJETO FIJO,OBJETO FIJO,0,0,0
2014-04-02T23:46:00Z,AV. GARZA SADA  ,HAMBURGO,-100.287679,25.644412,LATERAL,LATERAL,0,4,0
2014-04-02T23:30:00Z,AV. GARZA SADA  ,LA RIOJA,-100.248872,25.579004,VOLCADURA,VOLCADURA,0,0,0
2014-05-02T01:51:00Z,AV. FIDEL VELAZQUEZ  ,AV. MANUEL L BARRAGAN,-100.316978,25.729804,LATERAL,LATERAL,0,0,0
2014-05-02T05:38:00Z,BARTOLOME MITRE,LA ESPERANZA,-100.355853,25.75935,CRUCERO,CRUCERO,0,0,0
2014-05-02T02:58:00Z,AV. PASEO DE LOS LEONES  ,DISTRITO B6,-100.354378,25.696698,ALCANCE,ALCANCE,0,0,0
2014-05-02T09:40:00Z,AV. PASEO DE LOS LEONES  ,PASEO DE LOS INSURGENTES,-100.362845,25.699701,ALCANCE,ALCANCE,0,0,0
2014-05-02T08:50:00Z,AV. LINCOLN  ,AV. RAUL RANGEL FRIAS,-100.358831,25.719903,ALCANCE,ALCANCE,0,0,0
2014-05-02T08:30:00Z,AV. PASEO DE LOS LEONES  ,DE LA SIERRA ,-100.374374,25.708935,ALCANCE,ALCANCE,0,0,0
2014-05-02T11:00:00Z,ASTURIAS,RANGER,-100.396499,25.724281,CRUCERO,CRUCERO,0,0,0
2014-05-02T08:20:00Z,AV. CONSTITUCION  ,DR COSS,-100.309495,25.663661,ALCANCE,ALCANCE,0,0,0
2014-05-02T08:00:00Z,AV. PASEO DE LOS LEONES  ,AV. HACIENDA DE PEÑUELAS,-100.398773,25.732401,LATERAL,LATERAL,0,0,0
2014-05-02T19:24:00Z,AV. MADERO  ,SANTA CATARINA,-100.272968,25.684743,LATERAL,LATERAL,0,1,0
2014-05-02T07:43:00Z,AV. REVOLUCION  ,AV. ALFONSO REYES,-100.274428,25.64354,ALCANCE,ALCANCE,0,0,0
2014-05-02T08:00:00Z,AV. LINCOLN  ,AV. REAL DE CUMBRES,-100.40187,25.758994,LATERAL,LATERAL,0,0,0
2014-05-02T10:30:00Z,AV. CUAUHTEMOC  ,15 DE MAYO,-100.318512,25.672434,LATERAL,LATERAL,0,0,0
2014-05-02T09:34:00Z,AV. VENUSTIANO CARRANZA  ,AV. MADERO,-100.33028,25.685976,ALCANCE,ALCANCE,0,0,0
2014-05-02T10:30:00Z,ZAPOTLAN,PADUA,-100.351112,25.68354,CRUCERO,CRUCERO,0,0,0
2014-05-02T11:30:00Z,AV. SAN NICOLAS,LADRON DE GUEVARA,-100.29693,25.711,LATERAL,LATERAL,0,0,0
2014-05-02T09:00:00Z,AV. AZTLAN  ,MONTE ALTO,-100.367178,25.756221,DIVERSO,DIVERSO/BACHE,0,0,0
2014-05-02T07:00:00Z,GUERRERO,LUIS MORA,-100.312029,25.686997,DIVERSO,DIVERSO/ALCANTARILLA,0,0,0
2014-05-02T09:30:00Z,AV. GONZALITOS  ,AV. CONSTITUCION,-100.351997,25.672742,VEHICULO ESTACIONADO,VEHICULO ESTACIONADO,0,0,0
2014-05-02T08:15:00Z,AV. DIAZ ORDAZ  ,CALZADA SAN PEDRO,-100.367931,25.67379,ALCANCE,ALCANCE,0,0,0
2014-05-02T12:26:00Z,AV. COLON  ,SANTOS DEGOLLADO,-100.334076,25.686795,CRUCERO,CRUCERO,0,0,0
2014-05-02T13:50:00Z,AV. ALFONSO REYES  ,FRANCISCO GONZALEZ BOCANEGRA,-100.311186,25.715386,LATERAL,LATERAL,0,0,0
2014-05-02T10:00:00Z,AV. DIAZ ORDAZ  ,CALZADA SAN PEDRO,-100.36791,25.673749,LATERAL,LATERAL,0,0,0
2014-05-02T05:57:00Z,AV. LINCOLN  ,AV. AZTLAN,-100.39323,25.753323,CRUCERO,CRUCERO,0,0,0
2014-05-02T11:47:00Z,CRUZ M VILLARREAL,JUAN DE DIOS ARIAS,-100.327006,25.728554,LATERAL,LATERAL,0,0,0
2014-05-02T08:30:00Z,AV. PINO SUAREZ  ,REFORMA,-100.317807,25.685282,ALCANCE,ALCANCE,0,0,0
2014-05-02T06:57:00Z,AV. DEL ESTADO  ,FILOSOFOS,-100.293241,25.650963,ALCANCE,ALCANCE,0,0,0
2014-05-02T09:16:00Z,AV. MORONES PRIETO  ,AV. REVOLUCION,-100.28591,25.671241,LATERAL,LATERAL,0,0,0
2014-05-02T08:30:00Z,AV. GARZA SADA  ,AV. ALFONSO REYES,-100.284409,25.639157,ALCANCE,ALCANCE,0,0,0
2014-05-02T12:00:00Z,AV. GARZA SADA  ,ESTANZUELA,-100.256457,25.585301,ALCANCE,ALCANCE,0,0,0
2014-05-02T14:00:00Z,AV. REVOLUCION  ,RICARDO COVARRUBIAS,-100.27745,25.653064,ALCANCE,ALCANCE,0,0,0
2014-05-02T13:43:00Z,AV. LINCOLN  ,AV. RAUL RANGEL FRIAS,-100.358815,25.719877,ALCANCE,ALCANCE,0,0,0
2014-05-02T08:50:00Z,AV. GARZA SADA  ,ATENAS,-100.296727,25.658945,ALCANCE,ALCANCE,0,0,0
2014-05-02T13:45:00Z,AV. ALFONSO REYES  ,CALZADA VICTORIA,-100.31699,25.689806,ALCANCE,ALCANCE,0,0,0
2014-05-02T07:25:00Z,CARLOS SALAZAR,JIMENEZ,-100.31628,25.682663,LATERAL,LATERAL,0,0,0
2014-05-02T12:57:00Z,ARTEAGA,AGUSTIN MELGAR,-100.296116,25.681313,LATERAL,LATERAL,0,0,0
2014-05-02T09:02:00Z,AV. COLON  ,DIEGO DE MONTEMAYOR,-100.303592,25.68452,CRUCERO,CRUCERO,0,0,0
2014-05-02T11:53:00Z,AV. CONCHELLO,AV. SAN NICOLAS,-100.301201,25.700327,ATROPELLO,ATROPELLO,0,1,0
2014-05-02T08:00:00Z,AV. MADERO  ,ANTONIO I VILLARREAL,-100.277559,25.682967,CRUCERO,CRUCERO,0,0,0
2014-05-02T11:32:00Z,AV. FELIX U GOMEZ  ,AV. LOS ANGELES,-100.281639,25.707899,ALCANCE,ALCANCE,0,0,0
2014-05-02T08:40:00Z,AV. COLON  ,ANTONIO I VILLARREAL,-100.277608,25.682152,LATERAL,LATERAL,0,0,0
2014-05-02T10:30:00Z,AV. COLON  ,ANTONIO I VILLARREAL,-100.277574,25.682206,CRUCERO,CRUCERO,0,0,0
2014-05-02T12:01:00Z,AV. MORONES PRIETO  ,AV. REVOLUCION,-100.285727,25.671171,ALCANCE,ALCANCE,0,0,0
2014-05-02T09:50:00Z,AV. CONSTITUCION  ,AV. CHURUBUSCO,-100.268013,25.682809,LATERAL,LATERAL,0,0,0
2014-05-02T13:40:00Z,AV. GARZA SADA  ,SIERRA DEL FRAILE,-100.286348,25.641116,ALCANCE,ALCANCE,0,0,0
2014-05-02T17:20:00Z,INDEPENDENCIA,PINO,-100.293972,25.700413,CRUCERO,CRUCERO,0,0,0
2014-05-02T17:15:00Z,AV. ALFONSO REYES  ,PEDRO MARIA ANAYA,-100.317064,25.696357,ALCANCE,ALCANCE,0,0,0
2014-05-02T20:29:00Z,PALMA,CAMELIA,-100.288398,25.698135,CRUCERO,CRUCERO,0,0,0
2014-05-02T17:30:00Z,AV. FIDEL VELAZQUEZ  ,AV. PENITENCIARIA,-100.332307,25.721929,LATERAL,LATERAL,0,0,0
2014-05-02T14:15:00Z,AV. GONZALITOS  ,PICO DE ORIZABA,-100.351467,25.701494,ALCANCE,ALCANCE,0,0,0
2014-05-02T18:37:00Z,AV. GARZA SADA  ,SENDA DE LAS QUIMERAS,-100.270355,25.610284,LATERAL,LATERAL,0,0,0
2014-05-02T17:55:00Z,AV. ALFONSO REYES  ,FRESADOR,-100.299472,25.633538,ALCANCE,ALCANCE,0,0,0
2014-05-02T16:00:00Z,AV. REVOLUCION  ,COCOYOC,-100.272649,25.634361,LATERAL,LATERAL,0,0,0
2014-05-02T20:50:00Z,AV. MADERO  ,PABLO A DE LA GARZA,-100.28723,25.682352,LATERAL,LATERAL,0,0,0
2014-05-02T20:00:00Z,AV. RUIZ CORTINES  ,AV. PUERTA DE HIERRO,-100.412796,25.763421,LATERAL,LATERAL,0,0,0
2014-05-02T14:40:00Z,AV. PENITENCIARIA,FERROCARRILERA,-100.337739,25.723651,CRUCERO,CRUCERO,0,0,0
2014-05-02T20:24:00Z,AV. FIDEL VELAZQUEZ  ,PALADIANAS,-100.321639,25.727528,ALCANCE,ALCANCE,0,0,0
2014-05-02T18:21:00Z,VILLAGRAN,REFORMA,-100.321717,25.685691,LATERAL,LATERAL,0,0,0
2014-05-02T14:40:00Z,AV. GONZALITOS  ,AV. PASEO DE LOS LEONES,-100.351463,25.696696,LATERAL,LATERAL,0,0,0
2014-05-02T19:27:00Z,AV. RAUL RANGEL FRIAS  ,AV. AZTLAN,-100.346089,25.730065,LATERAL,LATERAL,0,0,0
2014-05-02T15:39:00Z,PABLO A DE LA GARZA,LIBERTAD,-100.28735,25.699717,LATERAL,LATERAL,0,0,0
2014-05-02T19:06:00Z,AV. MADERO  ,HERMANOS FLORES MAGON,-100.276469,25.683319,ALCANCE,ALCANCE,0,0,0
2014-05-02T15:16:00Z,AV. FLETEROS  ,JESUS MARIA GONZALEZ,-100.355503,25.679166,LATERAL,LATERAL,0,0,0
2014-05-02T18:55:00Z,AV. GONZALITOS  ,AV. FLETEROS,-100.352433,25.680364,LATERAL,LATERAL,0,0,0
2014-05-02T16:00:00Z,AV. CONSTITUCION  ,AV. COLON,-100.273165,25.680761,OBJETO FIJO,OBJETO FIJO,0,0,0
2014-05-02T16:00:00Z,AV. CONSTITUCION  ,AV. COLON,-100.273071,25.68093,LATERAL,LATERAL,0,0,0
2014-05-02T20:06:00Z,AV. FIDEL VELAZQUEZ  ,AV. PENITENCIARIA,-100.333018,25.722234,ALCANCE,ALCANCE,0,0,0
2014-05-02T18:19:00Z,AV. FIDEL VELAZQUEZ  ,AV. PENITENCIARIA,-100.333085,25.722234,ALCANCE,ALCANCE,0,0,0
2014-05-02T20:42:00Z,AV. MADERO  ,JUAN MENDEZ,-100.315094,25.684348,CRUCERO,CRUCERO,0,0,0
2014-05-02T21:49:00Z,AV. MORONES PRIETO  ,AV. REVOLUCION,-100.28565,25.671145,ALCANCE,ALCANCE,0,0,0
2014-05-02T18:00:00Z,AV. REVOLUCION  ,AV. CHAPULTEPEC,-100.28454,25.667371,LATERAL,LATERAL,0,0,0
2014-05-02T20:00:00Z,AV. MADERO  ,ANTONIO I VILLARREAL,-100.27778,25.6833,LATERAL,LATERAL,0,0,0
2014-05-02T20:47:00Z,AV. RAUL RANGEL FRIAS  ,CELSO FLORES,-100.353312,25.725822,ALCANCE,ALCANCE,0,0,0
2014-05-02T15:02:00Z,RIO NAZAS,PASEO MARIA GUADALUPE,-100.307598,25.639041,ALCANCE,ALCANCE,0,1,0
2014-05-02T13:50:00Z,AV. REVOLUCION  ,TACUBAYA,-100.282794,25.660974,CRUCERO,CRUCERO,0,4,0
2014-05-02T16:16:00Z,AV. REVOLUCION  ,AV. CHAPULTEPEC,-100.284523,25.66734,ATROPELLO,ATROPELLO,0,1,0
2014-05-02T13:34:00Z,SAN ANGEL,PRIV VALLE HERMOSO,-100.267932,25.621542,ATROPELLO,ATROPELLO,0,2,0
2014-05-02T14:56:00Z,AV. REVOLUCION  ,RICARDO COVARRUBIAS,-100.277466,25.652836,ALCANCE,ALCANCE,0,0,0
2014-05-02T21:10:00Z,AV. CONSTITUCION  ,(SOBRE AVENIDA),-100.275437,25.679722,OBJETO FIJO,OBJETO FIJO,0,0,0
2014-05-02T19:46:00Z,BLVD ACAPULCO,PUERTO CASTILLA,-100.279301,25.622305,FRONTAL,FRONTAL,0,0,0
2014-05-02T19:50:00Z,AV. SAN JERONIMO  ,JARDINES DE SAN JERONIMO,-100.357953,25.674721,LATERAL,LATERAL,0,0,0
2014-05-02T15:30:00Z,AV. GONZALITOS  ,AV. MADERO,-100.351853,25.688199,ALCANCE,ALCANCE,0,0,0
2014-05-02T21:20:00Z,AV. PASEO DE LOS LEONES  ,AV. CUMBRES ELITE,-100.407,25.740027,DIVERSO,DIVERSO/BACHE,0,0,0
2014-05-02T18:20:00Z,AV. LINCOLN  ,LEON XIII,-100.365404,25.724569,LATERAL,LATERAL,0,0,0
2014-05-02T23:30:00Z,AV. VENUSTIANO CARRANZA  ,AV. COLON,-100.330017,25.687601,LATERAL,LATERAL,0,0,0
2014-05-02T23:50:00Z,AV. CHAPULTEPEC  ,HERREROS,-100.278094,25.666562,DIVERSO,DIVERSO/ALCANTARILLA,0,0,0
2014-05-02T01:47:00Z,AV. GARZA SADA  ,ANTIGUO CAMINO AL DIENTE,-100.260864,25.593705,DIVERSO,DIVERSO/SALIDA DE CAMINO,0,0,0
2014-05-02T21:08:00Z,AV. COLON  ,PORFIRIO DIAZ,-100.324423,25.686796,ALCANCE,ALCANCE,0,0,0
2014-05-02T01:36:00Z,AV. GONZALITOS  ,FRANCISCO FERNANDEZ TREVIÑO,-100.350987,25.694944,OBJETO FIJO,OBJETO FIJO,0,0,0
2014-05-02T01:22:00Z,AV. GONZALITOS  ,AV. INSURGENTES,-100.352098,25.684153,VOLCADURA,VOLCADURA,0,0,0
2014-05-02T22:00:00Z,SERBAL,LAS PALMAS,-100.374708,25.724893,ATROPELLO,ATROPELLO,0,1,0
2014-06-02T17:31:00Z,BELISARIO DOMINGUEZ,BAUDELAIRE,-100.341508,25.671603,ATROPELLO,ATROPELLO,0,1,0
2014-06-02T21:41:00Z,AV. FIDEL VELAZQUEZ  ,NARANJOS,-100.32057,25.729271,LATERAL,LATERAL,0,0,0
2014-06-02T22:30:00Z,AV. GONZALITOS  ,ORIZABA,-100.350033,25.708353,ALCANCE,ALCANCE,0,0,0
2014-06-02T22:55:00Z,AV. ALFONSO REYES  ,RIO TAJO,-100.3324,25.720088,DIVERSO,DIVERSO/MOVIL DE VEHICULO,0,0,0
2014-06-02T23:30:00Z,AV. PASEO DE LOS LEONES  ,RICHARD E BYRD,-100.393304,25.722699,DIVERSO,DIVERSO/BACHE,0,0,0
2014-06-02T01:56:00Z,AV. FIDEL VELAZQUEZ  ,MIL FLORES,-100.322395,25.726305,OBJETO FIJO,OBJETO FIJO,0,0,0
2014-06-02T02:44:00Z,DR COSS,CARLOS SALAZAR,-100.306649,25.68162,OBJETO FIJO,OBJETO FIJO,0,0,0
2014-06-02T02:52:00Z,AV. RUIZ CORTINES  ,1o DE MAYO,-100.377837,25.734909,CRUCERO,CRUCERO,0,0,0
2014-06-02T03:07:00Z,AV. LUIS DONALDO COLOSIO  ,AV. NO REELECCION,-100.39706,25.765475,ALCANCE,ALCANCE,0,0,0
2014-06-02T05:13:00Z,AV. AZTLAN  ,MAGNOLIA,-100.347386,25.732746,LATERAL,LATERAL,0,0,0
2014-06-02T05:27:00Z,AV. PASEO DE LOS LEONES  ,PASEO DE LAS ESTRELLAS,-100.392995,25.723368,OBJETO FIJO,OBJETO FIJO,0,0,0
2014-06-02T06:24:00Z,AV. FIDEL VELAZQUEZ  ,NO ME OLVIDES,-100.322681,25.725943,ALCANCE,ALCANCE,0,0,0
2014-06-02T06:57:00Z,AV. LINCOLN  ,PELICANO ,-100.375935,25.736209,LATERAL,LATERAL,0,0,0
2014-06-02T07:00:00Z,HILARIO MARTINEZ,LIBERTAD,-100.305112,25.656957,CRUCERO,CRUCERO,0,4,0
2014-06-02T07:00:00Z,AV. FIDEL VELAZQUEZ  ,NO ME OLVIDES,-100.322689,25.725997,OBJETO FIJO,OBJETO FIJO,0,0,0
2014-06-02T07:08:00Z,AV. GONZALITOS  ,AV. CONSTITUCION,-100.351962,25.672743,ALCANCE,ALCANCE,0,0,0
2014-06-02T07:34:00Z,AV. RUIZ CORTINES  ,CAMINO A SANTO DOMINGO,-100.293126,25.703673,DIVERSO,DIVERSO/BACHE,0,0,0
2014-06-02T07:35:00Z,AV. LINCOLN  ,PELICANO ,-100.376112,25.736382,ALCANCE,ALCANCE,0,0,0
2014-06-02T07:42:00Z,AV. RUIZ CORTINES  ,AV. LINCOLN,-100.390336,25.750724,LATERAL,LATERAL,0,0,0
2014-06-02T07:52:00Z,AV. MADERO  ,AMERICA,-100.328626,25.685434,LATERAL,LATERAL,0,0,0
2014-06-02T08:03:00Z,AV. FIDEL VELAZQUEZ  ,AV. BERNARDO REYES,-100.330191,25.72265,LATERAL,LATERAL,0,0,0
2014-06-02T08:07:00Z,AV. CONSTITUCION  ,AV. FUNDIDORA,-100.287128,25.672821,ALCANCE,ALCANCE,0,0,0
2014-06-02T08:14:00Z,AV. CUAUHTEMOC  ,AV. COLON,-100.316775,25.68592,ALCANCE,ALCANCE,0,0,0
2014-06-02T08:15:00Z,AV. PASEO DE LOS LEONES  ,AV. PASEO DE LAS CUMBRES,-100.411802,25.741953,DIVERSO,DIVERSO/BACHE,0,0,0
2014-06-02T08:30:00Z,AV. GARZA SADA  ,AV. LAZARO CARDENAS,-100.271355,25.614494,LATERAL,LATERAL,0,0,0
2014-06-02T08:36:00Z,AV. CONSTITUCION  ,AV. FELIX U GOMEZ,-100.299247,25.668969,ALCANCE,ALCANCE,0,0,0
2014-06-02T08:44:00Z,AV. PASEO DE LOS LEONES  ,DE LA SIERRA ,-100.3744,25.709006,ALCANCE,ALCANCE,0,0,0
2014-06-02T08:45:00Z,AV. PASEO DE LOS LEONES  ,PASEO DE LOS NAVEGANTES,-100.388873,25.720544,ALCANCE,ALCANCE,0,0,0
2014-06-02T08:54:00Z,ZUAZUA,JUAN IGNACIO RAMON,-100.309112,25.670945,LATERAL,LATERAL,0,0,0
2014-06-02T09:05:00Z,AV. LUIS DONALDO COLOSIO  ,AV. DEL CENTRO SUR,-100.392055,25.769136,LATERAL,LATERAL,0,0,0
2014-06-02T09:18:00Z,AV. CONSTITUCION  ,RAYON,-100.321512,25.665998,ALCANCE,ALCANCE,0,0,0
2014-06-02T09:18:00Z,AV. LINCOLN  ,COLONIAL MITRAS,-100.384106,25.745313,CRUCERO,CRUCERO,0,0,0
2014-06-02T09:13:00Z,AV. RUIZ CORTINES  ,AV. BERNARDO REYES,-100.326835,25.704704,LATERAL,LATERAL,0,0,0
2014-06-02T09:28:00Z,AV. BERNARDO REYES  ,SALINAS,-100.332779,25.735125,CRUCERO,CRUCERO,0,0,0
2014-06-02T09:30:00Z,ARAMBERRI,NICOLAS BRAVO,-100.333283,25.67811,OBJETO FIJO,OBJETO FIJO,0,2,0
2014-06-02T09:39:00Z,AV. RUIZ CORTINES  ,AMADO NERVO,-100.319973,25.70417,DIVERSO,DIVERSO/BACHE,0,0,0
2014-06-02T09:50:00Z,AV. GONZALITOS  ,TERRANOVA,-100.351048,25.694015,ALCANCE,ALCANCE,0,0,0
2014-06-02T09:54:00Z,AV. COLON  ,ESCOBEDO,-100.30938,25.685132,LATERAL,LATERAL,0,0,0
